epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
456,1986-09-08,First game of Season 3.,Jeopardy,"(1, 3)",U.S. GOVERNMENT,22,"(300,)",False,"Of New York, Ohio, or Virginia, state that has contributed most members to the U.S. Supreme Court",New York,0,3
456,1986-09-08,First game of Season 3.,Jeopardy,"(2, 3)",ANIMALS,8,"(300,)",False,The Bible states it was upon this color of ass that great personages preferred to ride,white,0,3
456,1986-09-08,First game of Season 3.,Jeopardy,"(3, 3)",SAUCES,24,"(300,)",False,"Of Beaujolais, Bordelaise, or Rouennaise, the brown sauce made from Bordeaux wine",Bordelaise,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(5, 3)",QUOTES,15,"(300,)",False,"Word which completes the line from ""The Virginian"", ""When you call me that, ....""",smile,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(6, 3)","""LEWIS"" & ""CLARK""",5,"(300,)",False,"Their 1st hit, ""This Diamond Ring"", was their only song to hit #1",Gary Lewis and the Playboys,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(1, 4)",U.S. GOVERNMENT,23,"(400,)",False,Secretary of Defense under Kennedy & Johnson who held the office longer than anyone so far,Robert McNamara,0,3
456,1986-09-08,First game of Season 3.,Jeopardy,"(2, 4)",ANIMALS,12,"(400,)",False,"Part of the witches' brew recipe in ""Macbeth"" was a pinch of this amphibian's eye",eye of newt,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(3, 4)",SAUCES,25,"(400,)",False,The color of Bechamel sauce,cream-colored (white or yellow),1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(5, 4)",QUOTES,18,"(400,)",False,"Theodore Roosevelt's adage with which ""you will go far""","""Speak softly and carry a big stick, and...""",0,3
456,1986-09-08,First game of Season 3.,Jeopardy,"(6, 4)","""LEWIS"" & ""CLARK""",6,"(400,)",False,Author who briefly worked as a janitor at Upton Sinclair's commune,Sinclair Lewis,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(2, 5)",ANIMALS,13,"(500,)",False,"Shellfish are not fish, but members of 2 invertebrate classifications, of which this is 1",mollusks or crustaceans,1,0
456,1986-09-08,First game of Season 3.,Jeopardy,"(3, 5)",SAUCES,26,"(500,)",False,"Hollandaise seasoned with chervil, shallots & tarragon becomes this sauce named for region of SW France",Bearnaise,0,3
456,1986-09-08,First game of Season 3.,Jeopardy,"(5, 5)",QUOTES,19,"(500,)",False,"In Bartlett's, the line from Shakespeare's ""Henry V"", ""The game's afoot"", footnotes this other author",Sir Arthur Conan Doyle,0,3
456,1986-09-08,First game of Season 3.,Jeopardy,"(6, 5)","""LEWIS"" & ""CLARK""",14,"(500,)",True,"The 2 cast members of ""Webster"" who fit the category",Emmanuel Lewis & Susan Clark,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(1, 1)",FICTIONAL HEROINES,4,"(200,)",False,"The prince had a ball with her, but only until midnight",Cinderella,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(2, 1)",PHYSIOLOGY,7,"(200,)",False,"Your head line is found not on a newspaper but here, near the phalanges",(the palm of) your hand,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(3, 1)",ODD JOBS,2,"(200,)",False,"In a ""Mary Poppins"" song, good luck would rub off if you shook hands with one",a chimney sweep,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(4, 1)",THE WESTERN HEMISPHERE,23,"(200,)",False,Mexico leads all nations in production of this metal,silver,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(5, 1)",MUSIC,1,"(200,)",False,"A curveball, or the highness or lowness of a musical tone",pitch,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(6, 1)",KIDS' TV,6,"(200,)",False,The cartoon featuring this group used Scatman Crothers as voice of Meadowlark Lemon,the Harlem Globetrotters,0,3
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(1, 2)",FICTIONAL HEROINES,16,"(400,)",False,"Of Franny & Zooey & Daphnis & Chloe, the 2 heroines",Franny & Chloe,1,1
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(2, 2)",PHYSIOLOGY,8,"(400,)",False,Lenses of this shape correct farsightedness,convex,1,1
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(3, 2)",ODD JOBS,11,"(400,)",False,Sport a tout is usually involved with,horse racing,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(4, 2)",THE WESTERN HEMISPHERE,24,"(400,)",False,"Measured by its shoreline, it's the the largest bay in the Western Hemisphere",Hudson Bay,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(5, 2)",MUSIC,3,"(400,)",False,Number of instruments that would compromise a nonet,9,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(6, 2)",KIDS' TV,20,"(400,)",False,"Star of ""Charly"", AT&T commercials, & ""Rod Brown of the Rocket Rangers""",Cliff Robertson,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(1, 3)",FICTIONAL HEROINES,17,"(600,)",False,Julie Christie played Bathsheba in movie version of this pastoral Thomas Hardy novel,Far From the Madding Crowd,0,3
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(2, 3)",PHYSIOLOGY,14,"(1000,)",True,"Of the ear bones called ""hammer"", ""anvil"" & ""stirrup"", the one that looks most like its namesake",stirrup,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(3, 3)",ODD JOBS,12,"(600,)",False,"1940 film title profession of Egbert Souse, accent grave over the ""e""",The Bank Dick,0,3
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(4, 3)",THE WESTERN HEMISPHERE,25,"(1000,)",True,[audio clue]Country that's the title of the following,Brazil,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(5, 3)",MUSIC,5,"(600,)",False,Laurens Hammond invented this instrument,electric organ,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(6, 3)",KIDS' TV,22,"(600,)",False,"Years after playing a ""Circus Boy"", he made a ""Monkee"" out of himself",Micky Dolenz,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(1, 4)",FICTIONAL HEROINES,18,"(800,)",False,Ilsa Lund Laszlo was the heroine of this 1942 film classic,Casablanca,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(2, 4)",PHYSIOLOGY,15,"(800,)",False,A femoral artery is found in this part of the body,leg (thigh),1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(3, 4)",ODD JOBS,13,"(800,)",False,"These army recruits must be under 25, over 5'8"", & be Catholic bachelors from Switzerland",the Swiss Guard,1,1
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(4, 4)",THE WESTERN HEMISPHERE,26,"(800,)",False,"During the 17th & 18th centuries, all islands in this body of water were called the Sugar Islands",the Caribbean (Sea),1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(5, 4)",MUSIC,9,"(800,)",False,This instrument is a hybrid of the clarinet & oboe,saxophone,0,3
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(2, 5)",PHYSIOLOGY,19,"(1000,)",False,"The heaviest human organ, it gets its blood from both an artery & a vein",liver,0,3
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(3, 5)",ODD JOBS,21,"(1000,)",False,"Job of the ""oshiya"" in Japanese subways",the pusher,1,0
456,1986-09-08,First game of Season 3.,Double Jeopardy,"(5, 5)",MUSIC,10,"(1000,)",False,All bands in the U.S. are technically classified into these 2 types,marching & concert or symphonic,0,3
456,1986-09-08,First game of Season 3.,Final Jeopardy,"(1, 1)",BUSINESS & INDUSTRY,0,"(0, 200, 200)",False,"World's #1 maker of infant formula, this company does 98.2% of its business outside its home country",Nestle,2,1
459,1986-09-11,,Jeopardy,"(1, 1)",THE NAVY,16,"(100,)",False,"In the early 19th c., the U.S. Navy built the very 1st warship powered by this",steam,1,0
459,1986-09-11,,Jeopardy,"(2, 1)",SWEETS,25,"(100,)",False,"Though really a legume, it's the most popular ""nut"" used in U.S. candy",the peanut,1,0
459,1986-09-11,,Jeopardy,"(3, 1)","""LITTLE"" SONGS",1,"(100,)",False,"Sam the Sham & the Pharaohs told her, ""You're everything a big bad wolf could want, owww""","""Little Red Riding Hood""",1,0
459,1986-09-11,,Jeopardy,"(4, 1)",BEAR FACTS,18,"(100,)",False,"Bears usually give birth to this many cubs, which stage-bear moms might push to get into Doublemint ads",2,1,0
459,1986-09-11,,Jeopardy,"(5, 1)",MOUNTAINS,8,"(100,)",False,A 1659 peace treaty made this chain the boundary between Spain & France,the Pyranees,1,0
459,1986-09-11,,Jeopardy,"(6, 1)",____ THE ____,6,"(100,)",False,Title of game show hosted by Joe Farago. or what you hope to do in Monte Carlo,Break the Bank,1,0
459,1986-09-11,,Jeopardy,"(1, 2)",THE NAVY,17,"(200,)",False,"Little damaged in its many battles, it was nicknamed ""Old Ironsides""",the USS Constitution,1,0
459,1986-09-11,,Jeopardy,"(2, 2)",SWEETS,26,"(200,)",False,It's said a choirmaster shaped this candy in honor of shepherds who visited the baby Jesus,the candy cane,0,3
459,1986-09-11,,Jeopardy,"(3, 2)","""LITTLE"" SONGS",2,"(200,)",False,"It was Jan & Dean, not the Beach Boys, who made it a hit in 1964","""The Little Old Lady From Pasadena""",1,0
459,1986-09-11,,Jeopardy,"(4, 2)",BEAR FACTS,19,"(200,)",False,"From French ""gris"", meaning gray, its name means ""streaked with gray"", not gruesome",grizzly,1,0
459,1986-09-11,,Jeopardy,"(5, 2)",MOUNTAINS,12,"(200,)",False,South Sea country whose south island features the Southern Alps,New Zealand,1,0
459,1986-09-11,,Jeopardy,"(6, 2)",____ THE ____,7,"(200,)",False,"Sen. Joseph McCarthy was the 1st guest on this CBS News interview show, Nov. 7,1954",Face the Nation,1,1
459,1986-09-11,,Jeopardy,"(1, 3)",THE NAVY,21,"(300,)",False,Bartlett's says this naval motto is actually a misquote of Capt. James Lawrence's dying command,"""Don\'t give up the ship""",1,1
459,1986-09-11,,Jeopardy,"(2, 3)",SWEETS,27,"(300,)",False,Candy makers in this N.E. Italian city were 1st Europeans to purify sugar into crystals,Venice,0,3
459,1986-09-11,,Jeopardy,"(3, 3)","""LITTLE"" SONGS",3,"(300,)",False,"In a '60s song sung by Seeger, they were ""all made out of ticky-tacky""","""Little Boxes""",1,0
459,1986-09-11,,Jeopardy,"(4, 3)",BEAR FACTS,20,"(300,)",False,"Traveling at over 5 miles an hour, this is the best swimmer of all bears",the polar bear,1,0
459,1986-09-11,,Jeopardy,"(5, 3)",MOUNTAINS,13,"(300,)",False,"Of volcanic action, crustal uplift, or differential erosion, how Kilimanjaro was formed",volcanic action,0,3
459,1986-09-11,,Jeopardy,"(6, 3)",____ THE ____,9,"(300,)",False,"Written the night before it was recorded in 1962, it was Ray Stevens' 1st major hit","""Ahab The Arab""",1,0
459,1986-09-11,,Jeopardy,"(1, 4)",THE NAVY,23,"(400,)",False,The former home of the Chief of Naval Operations is now official residence of this elected official,the vice president of the United States,1,0
459,1986-09-11,,Jeopardy,"(2, 4)",SWEETS,28,"(400,)",False,"In early 20th c., combination candy bars were consumer-tested on crowds at these U.S. athletic events",baseball games,1,0
459,1986-09-11,,Jeopardy,"(3, 4)","""LITTLE"" SONGS",4,"(400,)",False,"In 1958, the Elegants climbed high by asking it, ""Where are you""","""Little Star""",1,0
459,1986-09-11,,Jeopardy,"(4, 4)",BEAR FACTS,22,"(400,)",False,"In their structure & tooth formation, bears are most closely related to this family of animals",dogs,1,0
459,1986-09-11,,Jeopardy,"(5, 4)",MOUNTAINS,14,"(500,)",True,"2 of the 3 high-speed ""Mountain"" rides in Disneyland","(2 of) Space Mountain, Big Thunder Mountain Railroad, & Matterhorn Bobsled",1,0
459,1986-09-11,,Jeopardy,"(6, 4)",____ THE ____,10,"(400,)",False,Jimmy Durante would yell it to bring a song to a grinding & funny halt,"""Stop the music!""",1,0
459,1986-09-11,,Jeopardy,"(1, 5)",THE NAVY,24,"(500,)",False,"Navy detail drawn by Jack Nicholson in ""The Last Detail""",shore patrol,1,0
459,1986-09-11,,Jeopardy,"(3, 5)","""LITTLE"" SONGS",5,"(500,)",False,"Neil Sedaka told her, ""I'm gonna make an angel out of you""","""Little Devil""",1,0
459,1986-09-11,,Jeopardy,"(5, 5)",MOUNTAINS,15,"(500,)",False,The Pindus Mountains in this country separate Thessaly from Epirus,Greece,1,0
459,1986-09-11,,Jeopardy,"(6, 5)",____ THE ____,11,"(500,)",False,Biblical dunker often represented as wearing a camel's hair suit,John the Baptist,1,0
459,1986-09-11,,Double Jeopardy,"(1, 1)",BROADCAST POLITICS,9,"(200,)",False,"Stints as a radio sportscaster for WOC & WHO helped train this ""Great Communicator""",Ronald Reagan,1,0
459,1986-09-11,,Double Jeopardy,"(2, 1)",NOTORIOUS,10,"(200,)",False,His sister said he survived the bolivian shoot out & was reunited in Mexico w/Harry Longbaugh,Butch Cassidy,1,0
459,1986-09-11,,Double Jeopardy,"(4, 1)",SPORTS STADIUMS,8,"(200,)",False,"Though it's named Exhibition Stadium, this Toronto AL team plays its regular games there",the Blue Jays,1,0
459,1986-09-11,,Double Jeopardy,"(5, 1)",1957,3,"(200,)",False,August 19; that'll be the day Buddy Holly hits the charts with this group,the Crickets,1,0
459,1986-09-11,,Double Jeopardy,"(6, 1)",ASTROLOGY,21,"(200,)",False,"The zodiac is influenced by the ""elements"" water, fire, air & this",earth,1,0
459,1986-09-11,,Double Jeopardy,"(1, 2)",BROADCAST POLITICS,11,"(400,)",False,"""Imprisoned island"" which was the subject of presidential address televised on October 22, 1962",Cuba,1,0
459,1986-09-11,,Double Jeopardy,"(2, 2)",NOTORIOUS,14,"(400,)",False,"When President Carter commuted her prison term, she met the press wearing a T-shirt which read ""pardon me""",Patty Hearst,1,0
459,1986-09-11,,Double Jeopardy,"(4, 2)",SPORTS STADIUMS,7,"(400,)",False,"Football stadium with the greatest seating capacity in America, it's the UCLA Bruins' home field",the Rose Bowl,1,0
459,1986-09-11,,Double Jeopardy,"(5, 2)",1957,4,"(400,)",False,"Learning how one of these infamous '50s weapons is handled helped ""12 Angry Men"" reach a verdict",a switchblade knife,0,3
459,1986-09-11,,Double Jeopardy,"(1, 3)",BROADCAST POLITICS,12,"(600,)",False,"When radio was our media hearth, his Fireside Chats comforted a troubled nation",Franklin Roosevelt,1,0
459,1986-09-11,,Double Jeopardy,"(2, 3)",NOTORIOUS,17,"(600,)",False,"Reason the 1919 Chicago White Sox received the nickname ""Black Sox""",a cheating scandal (they fixed the World Series),1,0
459,1986-09-11,,Double Jeopardy,"(4, 3)",SPORTS STADIUMS,1,"(600,)",False,The Hubert H. Humphrey Metrodome was built to keep this NFL team from moving to warmer climes,the Minnesota Vikings,1,0
459,1986-09-11,,Double Jeopardy,"(5, 3)",1957,5,"(600,)",False,Federal court orders & troops integrated Little Rock's Central High School against wishes of this governor,Faubus,1,0
459,1986-09-11,,Double Jeopardy,"(1, 4)",BROADCAST POLITICS,13,"(800,)",False,His speech to the Japanese peace treaty conference in 9/51 was TV's 1st coast-to-coast broadcast,Harry S. Truman,1,0
459,1986-09-11,,Double Jeopardy,"(2, 4)",NOTORIOUS,18,"(800,)",False,"Red revisionist who predicted ""In the third year of Soviet rule in America you will no longer chew gum""",Leon Trotsky,0,3
459,1986-09-11,,Double Jeopardy,"(3, 4)",LATIN,24,"(800,)",False,"2 of 3 letters of our English alphabet which, in classical times, Latin lacked","the J, the U, & the W",0,3
459,1986-09-11,,Double Jeopardy,"(4, 4)",SPORTS STADIUMS,2,"(800,)",False,"The major league ballpark, Braves Field, was located in this city",Boston,1,1
459,1986-09-11,,Double Jeopardy,"(5, 4)",1957,15,"(1000,)",True,"He left the following major hit on the charts when he died in June, 6 mos. after his brother:",Jimmy Dorsey,1,0
459,1986-09-11,,Double Jeopardy,"(6, 4)",ASTROLOGY,25,"(800,)",False,"1st published in 1968, over 4½ million copies of her ""Sun Signs"" are now in print",Linda Goodman,1,0
459,1986-09-11,,Double Jeopardy,"(1, 5)",BROADCAST POLITICS,19,"(1000,)",False,"The first series of these were televised May 17-Aug. 7, 1973",the Watergate hearings,1,0
459,1986-09-11,,Double Jeopardy,"(2, 5)",NOTORIOUS,20,"(1000,)",False,"He said, ""We only kill each other,"" & in Beverly Hills in 1947, the mob killed him",Bugsy Siegal,1,0
459,1986-09-11,,Double Jeopardy,"(3, 5)",LATIN,23,"(1000,)",False,"Motto seen on sundials, in Latin it's ""Horas non numero nisi serenas""","""I count none but the sunny hours""",0,3
459,1986-09-11,,Double Jeopardy,"(4, 5)",SPORTS STADIUMS,6,"(1000,)",True,"Only major league stadiums with ""River"" in their names, these 2 NL parks both overlook the Ohio",Three Rivers Stadium & Riverfront Stadium,1,0
459,1986-09-11,,Double Jeopardy,"(5, 5)",1957,16,"(1000,)",False,"His cover as a Brooklyn photographer exposed, this Soviet master spy was finger-printed in 1957",Rudolf Abel,0,3
459,1986-09-11,,Double Jeopardy,"(6, 5)",ASTROLOGY,22,"(1000,)",False,"This 20th c. pres. was the only one born under sign of Gemini, characterized by eloquence, wit & charm",John F. Kennedy,1,0
459,1986-09-11,,Final Jeopardy,"(1, 1)",ACTORS & ROLES,0,"(2790, 3200, 3000)",False,"In a 3-year period, 2 actors won Oscars for playing this character in different films",The Godfather,1,2
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(1, 1)",AMERICAN INDIANS,13,"(100,)",False,Florida tribe which was famous for sheltering runaway slaves,Seminoles,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(2, 1)",HOUSING,26,"(100,)",False,Type of house that has one living level about half a floor above the other,split-level,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(3, 1)",THE SOUTH IN SONG,1,"(100,)",False,Black minstrel song writer James Bland wanted to be carried back to there,Old Virginny,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(4, 1)",GOLF,8,"(100,)",False,"For an average golfer, it can achieve an initial speed of about 140 MPH",the speed of a golf ball,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(5, 1)",STONES,3,"(100,)",False,Stone which vibrates at high speeds enabling your electronic watch to work,quartz,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(6, 1)","STARTS WITH ""Q""",17,"(100,)",False,"U.S. coin worth ""two bits""",quarter,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(1, 2)",AMERICAN INDIANS,14,"(200,)",False,Only East Coast Indians originally used this word for money made of shells,wampum,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(2, 2)",HOUSING,27,"(200,)",False,"A noun for an area of substandard housing, it's also become a verb meaning to visit such an area",slum,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(3, 2)",THE SOUTH IN SONG,2,"(200,)",False,"In 1960, Ray Charles said this state was ""on my mind"", so he later spent ""a rainy night"" there",Georgia,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(4, 2)",GOLF,9,"(200,)",False,"The PGA Tour's mobile fitness center has a lounge with a full line of vitamins & this ""19th hole""",a bar,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(5, 2)",STONES,4,"(200,)",False,"It's divided into Paleolithic, Mesolithic & Neolithic",the Stone Age,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(6, 2)","STARTS WITH ""Q""",18,"(200,)",False,"Annette Dionne, Emilie Dionne, Yvonne Dionne, Marie Dionne & Cecile Dionne, for example",quintuplets,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(1, 3)",AMERICAN INDIANS,15,"(300,)",False,1st college on an Indian reservation is this tribe's community college in Arizona,Navajo,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(2, 3)",HOUSING,28,"(300,)",False,"Of single family duplexes or multiple unit dwellings, what 61.8% of U.S. households occupy",single family (duplexes),1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(3, 3)",THE SOUTH IN SONG,10,"(300,)",False,"Fats Domino frequently found himself ""Walking to"" this city",New Orleans,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(4, 3)",GOLF,23,"(300,)",False,He won his 1st Masters at 23 & 23 years later won his 6th,Jack Nicklaus,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(5, 3)",STONES,5,"(300,)",False,These renal calculi may form due to high mineral concentration in the urine,kidney stones,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(6, 3)","STARTS WITH ""Q""",19,"(300,)",False,"The hunter's prey, or where gravel comes from",quarry,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(1, 4)",AMERICAN INDIANS,16,"(400,)",False,"In 1661, the 1st of these printed in America was published in the language of the Massachusett tribe",the Bible,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(2, 4)",HOUSING,29,"(400,)",False,From its initials comes this affectionate nickname for the Federal National Mortgage Assn.,Fannie Mae,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(3, 4)",THE SOUTH IN SONG,11,"(400,)",True,"The 2 states mentioned in ""Oh, Susanna!""",Alabama and Louisiana,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(4, 4)",GOLF,24,"(400,)",False,"At the 18th green, reporters may not disturb a player until he has done this",signed his scorecard,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(5, 4)",STONES,6,"(400,)",False,The equivalent in pounds of the British stone,14 pounds,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(6, 4)","STARTS WITH ""Q""",20,"(400,)",False,"From ""quasi-stellar object"", a heavenly body that looks like a star but isn't",quasar,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(1, 5)",AMERICAN INDIANS,22,"(500,)",False,"Wahunsonacock, Pocahontas' father, is better known by this name, which was really name of his tribe",Powhatan,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(2, 5)",HOUSING,30,"(500,)",False,The Department of Housing & Urban Development was created under this president's administration,Lyndon Johnson,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(3, 5)",THE SOUTH IN SONG,12,"(500,)",False,"Larry Gatlin song about a Texas city that ""means that I'm 1 day closer to you""","""Houston""",0,3
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(4, 5)",GOLF,25,"(500,)",False,"1 of 13 original members of World Golf Hall of Fame, he's won his native South African Open 13 times",Gary Player,1,0
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(5, 5)",STONES,7,"(500,)",False,Looking at these 3 ugly sisters got the ancient Greeks stoned,the Gorgons,0,3
460,1986-09-12,Roger Storm game 1.,Jeopardy,"(6, 5)","STARTS WITH ""Q""",21,"(500,)",False,"In the Senate, it's 51",quorum,1,0
460,1986-09-12,Roger Storm game 1.,Double Jeopardy,"(1, 1)",WORD ORIGINS,12,"(200,)",False,"Type of coffee, or a flavoring combining coffee & chocolate, both named for a port in Yemen",mocha,1,0
460,1986-09-12,Roger Storm game 1.,Double Jeopardy,"(2, 1)",LANDMARKS,15,"(200,)",False,"Among this city's gates are Zion, Herod's, Damascus & Jaffa",Jerusalem,1,0
460,1986-09-12,Roger Storm game 1.,Double Jeopardy,"(3, 1)",WORLD WAR II,2,"(200,)",False,"Hungary, Romania & Bulgaria originally supported this side",the Axis,1,0
460,1986-09-12,Roger Storm game 1.,Double Jeopardy,"(4, 1)",BALLET,8,"(200,)",False,"The word ""ballet"" comes from the Italian ""ballare"", meaning to do this",dance,1,1
460,1986-09-12,Roger Storm game 1.,Double Jeopardy,"(5, 1)",BANKRUPTCIES,24,"(200,)",False,Insolvent companies can file for reorganization under this chapter of U.S. Bankruptcy Code,Chapter 11,1,0
460,1986-09-12,Roger Storm game 1.,Double Jeopardy,"(6, 1)","""DR."" MOVIES",1,"(200,)",False,"The 1st James Bond movie, considered by many as one of the best",Dr. No,1,0
460,1986-09-12,Roger Storm game 1.,Double Jeopardy,"(1, 2)",WORD ORIGINS,20,"(400,)",False,"A term for putting political expedience above morality comes from this author of ""The Prince""",Machiavelli,1,0
460,1986-09-12,Roger Storm game 1.,Double Jeopardy,"(2, 2)",LANDMARKS,16,"(400,)",False,Among the relics in this Paris landmark is 1 of the holy nails,Cathedral of Notre Dame,1,0
460,1986-09-12,Roger Storm game 1.,Double Jeopardy,"(3, 2)",WORLD WAR II,3,"(400,)",False,"Of our declaring war on Germany & Italy or their declaring war on us, the event that occurred 1st",their declaring war on us,1,0
460,1986-09-12,Roger Storm game 1.,Double Jeopardy,"(4, 2)",BALLET,13,"(400,)",False,"Called ""America's 1st Dancer"", John Durang sometimes actually danced on these shelled objects",eggs,0,3
460,1986-09-12,Roger Storm game 1.,Double Jeopardy,"(5, 2)",BANKRUPTCIES,25,"(400,)",False,"Facing some 16,500 lawsuits over effects of this substance, Johns-Manville filed for bankruptcy",asbestos,1,0
460,1986-09-12,Roger Storm game 1.,Double Jeopardy,"(6, 2)","""DR."" MOVIES",4,"(400,)",False,The title for this Dan Aykroyd film sounds like a Motown M.D.,Doctor Detroit,1,0
460,1986-09-12,Roger Storm game 1.,Double Jeopardy,"(1, 3)",WORD ORIGINS,21,"(600,)",False,"Saying ""another such victory & we are undone"", Greek king Pyrrhus gave us this 2-word term",Pyrrhic victory,1,0
