epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(3, 3)",SPORTS,28,"(300,)",False,This former heavyweight boxing champ's last bout was a 1981 loss to Trevor Berbick,Muhammad Ali,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(4, 3)",JAZZ,8,"(300,)",False,It's the title of Billie Holiday's autobiography & the Diana Ross film about her,Lady Sings the Blues,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(5, 3)",ODDS & ENDS,13,"(300,)",False,"In the folklore of this religion, Dybbuks are evil spirits who can take possession of the living",Hebrew religion (Judaism),1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(6, 3)",SERVING SUGGESTIONS,18,"(300,)",False,"Cocktail sausages wrapped in dough & baked are called ""pigs in"" these",blankets,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(1, 4)",TRANSPORTATION,25,"(400,)",False,This company apologized after it found out the cars stomped by a monster truck in its TV ad were altered,Volvo,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(2, 4)",MYTHOLOGY,4,"(400,)",False,"In some accounts, these goat-men are the sons of Hermes & a naiad",satyr,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(3, 4)",SPORTS,29,"(400,)",False,This New York Knicks center was NBA rookie of the year for 1985-86,Patrick Ewing,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(4, 4)",JAZZ,10,"(500,)",True,"This bandleader's theme song was ""Take the 'A' Train""",Duke Ellington,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(5, 4)",ODDS & ENDS,14,"(400,)",False,Mr. Wizard said his all-time favorite experiment is getting one of these into a milk bottle,hard-boiled egg,0,3
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(6, 4)",SERVING SUGGESTIONS,19,"(400,)",False,Chimichangas are often topped with this avocado mixture,guacamole,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(1, 5)",TRANSPORTATION,26,"(500,)",False,Add one more of these to a catamaran & you have a trimaran,hull,0,3
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(2, 5)",MYTHOLOGY,5,"(500,)",False,"This Greek sea god was sometimes called ""Earth-shaker""",Poseidon,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(4, 5)",JAZZ,11,"(500,)",False,"He recorded ""Fathers & Sons"" with his father Ellis & brother Branford",Wynton Marsalis,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(5, 5)",ODDS & ENDS,15,"(500,)",False,"Appropriately, it's the national rose of Syria",Damask rose,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Jeopardy,"(6, 5)",SERVING SUGGESTIONS,20,"(500,)",False,"Some people serve the Liptauer type of this with beer, other prefer it with white wine",cheese,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(1, 1)",PEOPLE IN HISTORY,2,"(200,)",False,"This king married Germaine de Foix, niece of Louis XII, after the death of Isabella",Ferdinand of Aragon,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(2, 1)",CONTEMPORARY BOOKS,25,"(200,)",False,"Jackie Collins wrote ""The World is Full of Divorced Women"" & ""The World is Full of"" these ""Men""",Married,0,3
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(3, 1)",FOREIGN WORDS & PHRASES,9,"(200,)",False,"It's Italian for a ""master"" conductor or composer",maestro,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(4, 1)",PHILOSOPHY,21,"(200,)",False,An agnostic is waiting for proof of this one way or the other before taking sides,existence of God,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(5, 1)",PLAYS,1,"(200,)",False,"Joe, the prizefighter hero of ""Golden Boy"", has this ""Napoleonic"" last name",Bonaparte,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(6, 1)","""PORT"" CITIES",16,"(200,)",False,This Maine city is the closest major U.S. harbor to Europe,Portsmouth,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(1, 2)",PEOPLE IN HISTORY,3,"(400,)",False,In the 1890s this great French actress bought a Paris theatre & renamed it for herself,(Sarah) Bernhardt,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(2, 2)",CONTEMPORARY BOOKS,27,"(400,)",False,"In ""Scruples"", Scruples is a chic boutique on this chic Beverly Hills shopping street",Rodeo Drive,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(3, 2)",FOREIGN WORDS & PHRASES,10,"(400,)",False,It's Sanskrit for a word or phrase that's repeated during meditation,mantra,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(4, 2)",PHILOSOPHY,22,"(400,)",False,"20th c. British philosopher, mathematician & Earl who said knowledge came only from sense",Bertrand Russell,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(5, 2)",PLAYS,4,"(400,)",False,Glenn Close was nominated for a 1980 Tony when she played the wife of this great showman in a musical,(P.T.) Barnum,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(6, 2)","""PORT"" CITIES",17,"(400,)",False,This Haitian capital's national museum has the anchor of Columbus' Santa Maria on display,Port-au-Prince,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(1, 3)",PEOPLE IN HISTORY,8,"(600,)",False,"King David II of this country, who spent 18 years in exile & in prison, was Robert the Bruce's son",Scotland,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(2, 3)",CONTEMPORARY BOOKS,28,"(600,)",False,"""Tucker's Last Stand"" is yet another Blackford Oakes novel by this eminent conservative",(William F.) Buckey,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(3, 3)",FOREIGN WORDS & PHRASES,11,"(600,)",False,"Spanish for ""watchmen"", it's now a self-appointed champion of law & order",vigilante,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(4, 3)",PHILOSOPHY,23,"(1300,)",True,"The earliest Greek philosophers are known as ""Pre-"" this man known for his method",Socrates,0,1
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(5, 3)",PLAYS,5,"(600,)",False,"Act 3, Scene 1 of John Osborne's play about this man takes place at the Diet of Worms in 1521",Luther,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(6, 3)","""PORT"" CITIES",18,"(600,)",False,This capital of Trinidad & Tobago was founded in 1595 & named Puerto de Espana,Port of Spain,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(1, 4)",PEOPLE IN HISTORY,14,"(800,)",False,Gandhi lived in this country during the Boer War & served the British as a medical volunteer,South Africa,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(2, 4)",CONTEMPORARY BOOKS,29,"(1000,)",True,"""The Fatal Shore"" is a nonfiction account of the convict settlement of this country",Australia,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(3, 4)",FOREIGN WORDS & PHRASES,12,"(800,)",False,"They're the German equivalent of ""Mr."" & ""Mrs.""",herr & frau,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(4, 4)",PHILOSOPHY,24,"(800,)",False,"American philosopher born in Spain in 1863, he's known for his 1905-06 work, ""The Life of Reason""",George Santayana,0,3
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(5, 4)",PLAYS,6,"(800,)",False,"Mark van Doren's play about ""The Last Days of"" this president opens in William Peterson's house",Lincoln,0,3
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(6, 4)","""PORT"" CITIES",19,"(800,)",False,This Egyptian city was founded in 1859 as a camp for Suez Canal workers,Port Said,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(1, 5)",PEOPLE IN HISTORY,15,"(1000,)",False,"This notorious daughter of a pope married Giovanni Sforza, Lord of Pesaro, in 1493",Lucretia Borgia,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(2, 5)",CONTEMPORARY BOOKS,30,"(1000,)",False,"V.S. Naipaul's 1990 travel book about this country is subtitled ""A Million Mutinies Now""",India,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(3, 5)",FOREIGN WORDS & PHRASES,13,"(1000,)",False,Louisiana Creole word for a small gift given by a shopkeeper to show appreciation,lagniappe,0,3
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(4, 5)",PHILOSOPHY,26,"(1000,)",False,"Most of the philosophers of the French Enlightenment contributed to his ""Encyclopedie""",(Denis) Diderot,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(5, 5)",PLAYS,7,"(1000,)",False,"In Act II of this Chekhov play, Treplev enters carrying a dead bird",The Seagull,1,0
1606,1991-09-02,First game of Season 8. First game with new set.,Double Jeopardy,"(6, 5)","""PORT"" CITIES",20,"(1000,)",False,"Each October this Texas city has its Cavoilcade, a salute to the petroleum industry",Port Arthur,0,3
1606,1991-09-02,First game of Season 8. First game with new set.,Final Jeopardy,"(1, 1)",POETRY,0,"(899, 4000, 5201)",False,"Robert Browning's poem about him contains the line ""Rats! They fought the dogs and killed the cats""",Pied Piper (of Hamelin),2,1
1620,1991-09-20,,Jeopardy,"(1, 1)",SCIENCE & NATURE,10,"(100,)",False,It's the general term for a poisonous or bad-tasting mushroom,a toadstool,1,0
1620,1991-09-20,,Jeopardy,"(2, 1)",TRAVEL & TOURISM,15,"(100,)",False,"It's touted as ""the land of the kookaburras, Drizabones, billabongs & contraltos",Australia,1,0
1620,1991-09-20,,Jeopardy,"(3, 1)",FAIRIES & FOLKLORE,1,"(100,)",False,"From the Latin ""unda"", meaning wave, an undine is a spirit that lives in this environment",the water,1,0
1620,1991-09-20,,Jeopardy,"(4, 1)",MAGAZINES,12,"(100,)",False,"According to its cover, this magazine is ""Entertainment for men""",Playboy,1,0
1620,1991-09-20,,Jeopardy,"(5, 1)",BROADWAY LYRICS,5,"(100,)",False,"""The rain is Tess, the fire Joe and they call the wind"" this",Maria,1,0
1620,1991-09-20,,Jeopardy,"(6, 1)",GREAT NICKNAMES,22,"(100,)",False,"""The Great Emancipator""",Abraham Lincoln,1,0
1620,1991-09-20,,Jeopardy,"(1, 2)",SCIENCE & NATURE,27,"(200,)",False,"The opposite of perigee, it's the point at which the moon is farthest from earth",apogee,1,0
1620,1991-09-20,,Jeopardy,"(2, 2)",TRAVEL & TOURISM,16,"(200,)",False,"In November 1990 this southern California studio announced ""The fire is out!...Our show will go on!""",Universal Studios,1,0
1620,1991-09-20,,Jeopardy,"(3, 2)",FAIRIES & FOLKLORE,2,"(200,)",False,These fairies that share their name with little Girl Scouts ride to fetch the midwife at childbirth,brownies,1,0
1620,1991-09-20,,Jeopardy,"(4, 2)",MAGAZINES,13,"(200,)",False,This founder of Ms. also helped launch New York magazine in 1968,Gloria Steinem,1,0
1620,1991-09-20,,Jeopardy,"(5, 2)",BROADWAY LYRICS,6,"(200,)",False,"""Don't bring along a cloud to rain on"" this",my parade,1,0
1620,1991-09-20,,Jeopardy,"(6, 2)",GREAT NICKNAMES,23,"(200,)",False,"""The Great Communicator""",Reagan,1,0
1620,1991-09-20,,Jeopardy,"(1, 3)",SCIENCE & NATURE,28,"(300,)",False,Dry ice is made by cooling & compressing this gas,carbon dioxide,1,2
1620,1991-09-20,,Jeopardy,"(2, 3)",TRAVEL & TOURISM,17,"(300,)",False,"Salamanca in this country boasts 1 of the most beautiful squares in Europe, the Plaza Mayor",Spain,1,0
1620,1991-09-20,,Jeopardy,"(3, 3)",FAIRIES & FOLKLORE,3,"(300,)",False,The mirage known as the Fata Morgana was named for this enchantress of Arthurian legend,Morgan le Fay,1,0
1620,1991-09-20,,Jeopardy,"(4, 3)",MAGAZINES,14,"(300,)",False,This founder of Seventeen was U.S. Ambassador to Great Britain from 1969 to 1974,(Walter) Annenberg,1,0
1620,1991-09-20,,Jeopardy,"(5, 3)",BROADWAY LYRICS,7,"(300,)",False,"""What kind of fool am I? Who never"" did this",fell in love,1,0
1620,1991-09-20,,Jeopardy,"(6, 3)",GREAT NICKNAMES,24,"(300,)",False,"""The Great Compromiser""",Henry Clay,1,0
1620,1991-09-20,,Jeopardy,"(1, 4)",SCIENCE & NATURE,29,"(400,)",False,"Rather than bone, a shark's skeleton is made up of this elastic tissue",cartilage,1,0
1620,1991-09-20,,Jeopardy,"(2, 4)",TRAVEL & TOURISM,18,"(400,)",False,The Sri Mahamariamman Temple in this capital city is 1 of Malaysia's most ornate Hindu temples,Kuala Lumpur,1,0
1620,1991-09-20,,Jeopardy,"(3, 4)",FAIRIES & FOLKLORE,4,"(400,)",False,These fairy babies switched with human babies usually have an ugly physical feature,changelings,1,0
1620,1991-09-20,,Jeopardy,"(4, 4)",MAGAZINES,20,"(400,)",False,U.S. News & World Report & Nation's Business are published in this city,Washington,1,0
1620,1991-09-20,,Jeopardy,"(5, 4)",BROADWAY LYRICS,8,"(400,)",False,"""Chicks and ducks and geese better scurry when I take you out in"" this",a surrey with a fringe on top,1,0
1620,1991-09-20,,Jeopardy,"(6, 4)",GREAT NICKNAMES,25,"(400,)",False,"""The Great Profile""",John Barrymore,1,0
1620,1991-09-20,,Jeopardy,"(1, 5)",SCIENCE & NATURE,30,"(500,)",False,Erythrocyte is the scientific name for a red blood cell & this is the term for a white one,leukocyte,1,0
1620,1991-09-20,,Jeopardy,"(2, 5)",TRAVEL & TOURISM,19,"(500,)",False,"Go to this country to see the ""Lion of Belfort"" sculpture Bartholdi carved in a hill",France,0,3
1620,1991-09-20,,Jeopardy,"(3, 5)",FAIRIES & FOLKLORE,11,"(500,)",True,This title has been held by Mab & Titania,Queen of the Fairies,1,0
1620,1991-09-20,,Jeopardy,"(4, 5)",MAGAZINES,21,"(500,)",False,This Rock 'n' roll mag. premiered in November 1967 with a cover photo of John Lennon,Rolling Stone,1,0
1620,1991-09-20,,Jeopardy,"(5, 5)",BROADWAY LYRICS,9,"(500,)",False,"""Only"" this many ""minutes from Broadway, think of the changes it brings""",45 minutes,1,0
1620,1991-09-20,,Jeopardy,"(6, 5)",GREAT NICKNAMES,26,"(500,)",False,"""The Greatest""",Muhammad Ali,1,0
1620,1991-09-20,,Double Jeopardy,"(1, 1)",THE 1970s,10,"(200,)",False,"In 1974 military leaders ousted this Ethiopian ruler, ending his 58 years in power",Haile Selassie,1,0
1620,1991-09-20,,Double Jeopardy,"(2, 1)",ARTISTS,21,"(200,)",False,Eugene Delacroix' apartment in this capital city became a museum after his death,Paris,1,0
1620,1991-09-20,,Double Jeopardy,"(3, 1)",RIVERS,26,"(200,)",False,The military academy at West Point is on this river,the Hudson,1,0
1620,1991-09-20,,Double Jeopardy,"(4, 1)",NOVELS,1,"(200,)",False,"""Arundel"" is a historical novel about this traitor's attack on Quebec",Benedict Arnold,1,0
1620,1991-09-20,,Double Jeopardy,"(5, 1)",GAMBLING,6,"(200,)",False,Loaded ones have been found in ancient Egyptian ruins,dice,1,0
1620,1991-09-20,,Double Jeopardy,"(6, 1)",ODDS & ENDS,14,"(200,)",False,"The leading hotels & shops in Albania began accepting this in 1991, so don't go there without it",the American Express Card,1,0
1620,1991-09-20,,Double Jeopardy,"(1, 2)",THE 1970s,11,"(400,)",False,"2 weeks after Jimi Hendrix died, rock music fans mourned the death of this female legend",Janis Joplin,1,0
1620,1991-09-20,,Double Jeopardy,"(2, 2)",ARTISTS,22,"(400,)",False,"Add 1 letter to ""titan"" to get the name of this titan of Venetian art",Titian,1,0
1620,1991-09-20,,Double Jeopardy,"(3, 2)",RIVERS,27,"(400,)",False,This river & its tributaries carry about 2/3 of all soviet river freight,the Volga,1,0
1620,1991-09-20,,Double Jeopardy,"(4, 2)",NOVELS,2,"(400,)",False,"According to the title of a Thomas Wolfe novel, ""You can't"" do this ""again""",go home,1,0
1620,1991-09-20,,Double Jeopardy,"(5, 2)",GAMBLING,7,"(2800,)",True,"Racetrack combination in which you pick the winners of 2 races, usually the first 2",the daily double,0,1
1620,1991-09-20,,Double Jeopardy,"(6, 2)",ODDS & ENDS,15,"(400,)",False,"Yiddish for ""stuffed fish"", it's a mixture of ground fish, eggs, matzo meal & seasonings",gefilte fish,1,0
1620,1991-09-20,,Double Jeopardy,"(1, 3)",THE 1970s,12,"(600,)",False,His 1975 visit to the U.S. was the first by an Egyptian president,(Anwar) Sadat,1,0
1620,1991-09-20,,Double Jeopardy,"(2, 3)",ARTISTS,23,"(600,)",False,"This artist collaborated with director Luis Bunuel on the surrealist film ""Un Chen Andalou""",(Salvador) Dalí,1,0
1620,1991-09-20,,Double Jeopardy,"(3, 3)",RIVERS,28,"(600,)",False,A railway tunnel beneath this English river connects the cities of Liverpool & Birkenhead,the Mersey,1,0
1620,1991-09-20,,Double Jeopardy,"(4, 3)",NOVELS,3,"(600,)",False,"Of a valentine, a locket or a jail, what ""The Heart of Midlothian"" is in Sir Walter Scott's novel",a jail,0,3
1620,1991-09-20,,Double Jeopardy,"(5, 3)",GAMBLING,8,"(600,)",False,Type of poker or a word you shouldn't say to a professional gunfighter,draw,1,0
1620,1991-09-20,,Double Jeopardy,"(6, 3)",ODDS & ENDS,16,"(600,)",False,"There was no joy in this town, for Mighty Casey had struck out",Mudville,1,0
1620,1991-09-20,,Double Jeopardy,"(1, 4)",THE 1970s,19,"(800,)",False,"In 1976 Israeli commandos raided this Ugandan airport, freeing 100 hostages",Entebbe,1,0
1620,1991-09-20,,Double Jeopardy,"(2, 4)",ARTISTS,24,"(800,)",False,In 1931 this Mexcian artist painted a mural featuring revolutionary hero Emiliano Zapata,(Diego) Rivera,1,0
1620,1991-09-20,,Double Jeopardy,"(3, 4)",RIVERS,29,"(800,)",False,The Vaal River of South Africa forms part of the boundary between the Orange Free State & this province,Transvaal,1,1
1620,1991-09-20,,Double Jeopardy,"(4, 4)",NOVELS,4,"(800,)",False,"""Gerontius"" is a novel about this composer of ""The Dream of Gerontius"" & ""Pomp and Circumstance""",(Sir Edward) Elgar,1,0
1620,1991-09-20,,Double Jeopardy,"(5, 4)",GAMBLING,9,"(800,)",False,In a casino this game is operated by a croupier,roulette,1,2
1620,1991-09-20,,Double Jeopardy,"(6, 4)",ODDS & ENDS,17,"(800,)",False,This deposed First Lady became a citizen of Tonga in 1991,Imelda Marcos,1,0
1620,1991-09-20,,Double Jeopardy,"(1, 5)",THE 1970s,20,"(1000,)",False,"On July 2, 1976, these 2 Asian countries officially reunited",North & South Vietnam,1,0
1620,1991-09-20,,Double Jeopardy,"(2, 5)",ARTISTS,25,"(1000,)",False,Andrew Wyeth lives in these 2 states & paints many rural scenes near his homes,Pennsylvania & Maine,0,3
1620,1991-09-20,,Double Jeopardy,"(3, 5)",RIVERS,30,"(2000,)",True,"Geneva, Lyon & Avignon are on this river which rises in the Alps & empties into the Mediterranean",the Rhone,1,0
1620,1991-09-20,,Double Jeopardy,"(4, 5)",NOVELS,5,"(1000,)",False,"His 1993 novel ""Over the River"" concerned the Charwell family as well as the Forsytes",(John) Galsworthy,1,0
1620,1991-09-20,,Double Jeopardy,"(5, 5)",GAMBLING,13,"(1000,)",False,Time reports the only 2 states in the U.S. that have no legal betting of any kind are Hawaii & this one,Utah,1,0
1620,1991-09-20,,Double Jeopardy,"(6, 5)",ODDS & ENDS,18,"(1000,)",False,Oleg Popov performs as one of the most famous circus ones in the USSR,a clown,1,0
1620,1991-09-20,,Final Jeopardy,"(1, 1)",U.S. PRESIDENTS,0,"(4900, 5300, 2701)",False,The first president to serve 8 full years,Thomas Jefferson,2,1
1621,1991-09-23,,Jeopardy,"(1, 1)",CELEBRITY QUOTES,20,"(100,)",False,"Cher said of this ex-husband, ""Without him I would have never walked on the stage""",Sonny Bono,1,0
1621,1991-09-23,,Jeopardy,"(2, 1)",ANIMALS,6,"(100,)",False,Some people in India wear masks on the back of their heads to deter these big cats from attacking,tigers,1,0
1621,1991-09-23,,Jeopardy,"(3, 1)",EUROPE,8,"(100,)",False,"After World War I, Serbs, Croats & Slovenes joined to form this country",Yugoslavia,1,0
1621,1991-09-23,,Jeopardy,"(4, 1)",AUTHORS,10,"(100,)",False,"Balzac wrote in this, his native language",French,1,0
1621,1991-09-23,,Jeopardy,"(5, 1)",TECHNOLOGY,1,"(100,)",False,Its 3 blimps that still fly are the only survivors among the 300 airships built by the co. since 1911,Goodyear,1,0
1621,1991-09-23,,Jeopardy,"(6, 1)",THE DUCHESS OF WINDSOR,23,"(100,)",False,King George VI was forced to deny the duchess the use of this title abbreviated H.R.H.,Her Royal Highness,1,0
1621,1991-09-23,,Jeopardy,"(1, 2)",CELEBRITY QUOTES,21,"(200,)",False,"This Welshman was quoted as saying, ""I'm really the poor man's Olivier""",Richard Burton,1,0
1621,1991-09-23,,Jeopardy,"(2, 2)",ANIMALS,7,"(200,)",False,Most U.S. Customs Service drug detection dogs are adopted from these places,animal shelters (or pounds),1,1
1621,1991-09-23,,Jeopardy,"(3, 2)",EUROPE,9,"(200,)",False,"This country's population can be divided into 2 main groups, the Flemings & the Walloons",Belgium,1,0
1621,1991-09-23,,Jeopardy,"(4, 2)",AUTHORS,15,"(200,)",False,This author & her husband moved to a cottage in Kent in 1936 after the kidnapping trial,Anne Morrow Lindbergh,1,0
1621,1991-09-23,,Jeopardy,"(5, 2)",TECHNOLOGY,2,"(200,)",False,"Invented by Ben Franklin, this protective device is attached to the highest point of a structure",lightning rod,1,0
1621,1991-09-23,,Jeopardy,"(6, 2)",THE DUCHESS OF WINDSOR,24,"(200,)",False,"The duchess was born in Blue Ridge Summitt, Pennsylvania, but grew up in this Maryland city",Baltimore,1,0
1621,1991-09-23,,Jeopardy,"(1, 3)",CELEBRITY QUOTES,22,"(300,)",False,"She once said to Mia Farrow, ""I'm too old to play your mother...oh, but I am your mother""",Maureen O\'Sullivan,1,0
1621,1991-09-23,,Jeopardy,"(2, 3)",ANIMALS,12,"(300,)",False,"""Rocky"" name of the world's most poisonous fish",the stonefish,0,3
1621,1991-09-23,,Jeopardy,"(3, 3)",EUROPE,11,"(300,)",False,European capital closest to the line of 00 longitude,London,1,0
1621,1991-09-23,,Jeopardy,"(4, 3)",AUTHORS,16,"(300,)",False,Last name shared by novelists Taylor & Erskine,Caldwell,1,0
1621,1991-09-23,,Jeopardy,"(5, 3)",TECHNOLOGY,3,"(300,)",False,In April 1989 this country became the first to begin experimental broadcasts in high definition TV,Japan,1,0
1621,1991-09-23,,Jeopardy,"(6, 3)",THE DUCHESS OF WINDSOR,28,"(300,)",False,Navy pilot Earl Winfield Spencer Jr. & businessman Ernest Simpson,the duchess\' first two husbands,1,0
1621,1991-09-23,,Jeopardy,"(1, 4)",CELEBRITY QUOTES,25,"(1000,)",True,"Asked if he were a bit tall to play Michelangelo, he said, ""No, sir, I believe I'm a bit small""",Charlton Heston,0,1
1621,1991-09-23,,Jeopardy,"(2, 4)",ANIMALS,13,"(400,)",False,"Squamata, rhynchocephalia, crocdilia & chelonia are the 4 living orders of these animals",reptiles,1,0
1621,1991-09-23,,Jeopardy,"(3, 4)",EUROPE,18,"(400,)",False,The northernmost point on the European mainland is Cape Nordkyn in this country,Norway,1,0
1621,1991-09-23,,Jeopardy,"(4, 4)",AUTHORS,17,"(400,)",False,"This son of a coal miner set his novel ""Women in Love"" in a mining town",D.H. Lawrence,1,0
1621,1991-09-23,,Jeopardy,"(5, 4)",TECHNOLOGY,4,"(400,)",False,In 1958 it became the first American jet aircraft put into commercial service,the Boeing 707,1,0
1621,1991-09-23,,Jeopardy,"(6, 4)",THE DUCHESS OF WINDSOR,29,"(400,)",False,"The duchess' motto was ""A woman can never be too"" this ""or too thin""",rich,1,0
1621,1991-09-23,,Jeopardy,"(1, 5)",CELEBRITY QUOTES,26,"(500,)",False,"He said, ""I came to Hollywood in 1937 to make 'The big broadcast of 1938' for Paramount""",Bob Hope,1,1
1621,1991-09-23,,Jeopardy,"(2, 5)",ANIMALS,14,"(500,)",False,"Despite their names, the black & white species of this large African animal are similar in color",rhinoceros,1,0
1621,1991-09-23,,Jeopardy,"(3, 5)",EUROPE,19,"(500,)",False,"Known for its china, this city on the Elbe was the site of Napoleon's last major victory on foreign soil",Dresden,1,0
1621,1991-09-23,,Jeopardy,"(4, 5)",AUTHORS,27,"(500,)",False,"Even after her divorce and remarriage, she continued to use the name of her ex-husband Edwin P. Parker II",Dorothy Parker,1,0
